id,Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,Global_Sales
12954,Chicken Riot,Wii,2010.0,Action,City Interactive,0.14,0.15,0.0,0.03,,,tbd,,City Interactive,T,0.3202763503424518
12958,Uppers,PSV,2016.0,Action,Marvelous Entertainment,0.0,0.0,0.02,0.0,,,,,,,0.02029857797532666
12961,Psychic Force,PS,1996.0,Fighting,Acclaim Entertainment,0.01,0.01,0.13,0.01,,,,,,,0.1602891881530605
12966,Super Mario Bros. 3,NES,1988.0,Platform,Nintendo,9.54,3.44,3.84,0.46,,,,,,,17.27855338752299
12970,Soukaigi,PS,1998.0,Role-Playing,SquareSoft,0.0,0.0,0.13,0.01,,,,,,,0.1402903873023653
12977,LEGO Marvel's Avengers,XOne,2016.0,Action,Warner Bros. Interactive Entertainment,0.19,0.12,0.0,0.03,71.0,18.0,5.1,15.0,TT Games,E10+,0.340266544401596
12984,Call Of Duty 2: Big Red One,GC,2005.0,Shooter,Activision,0.25,0.07,0.0,0.01,76.0,28.0,7.9,14.0,Treyarch,T,0.33025876507895036
12986,Namco Museum Vol.5,PS,1996.0,Misc,Sony Computer Entertainment,0.02,0.01,0.12,0.01,,,,,,,0.16028804576380665
12989,Metal Fight Beyblade: Choujou Kessen! Big Bang Bladers,DS,2010.0,Action,Hudson Soft,0.0,0.0,0.02,0.0,,,,,,,0.02029857797532666
12990,Metal Gear Solid: Portable Ops,PSP,2006.0,Action,Konami Digital Entertainment,0.38,0.35,0.38,0.08,87.0,54.0,8.2,147.0,Kojima Productions,M,1.1902137738809853
12997,NFL GameDay 2003,PS2,,Sports,Unknown,0.2,0.15,0.0,0.05,60.0,23.0,tbd,,989 Sports,E,0.40026164321048474
13000,Kengo: Legend of The 9,X360,2006.0,Fighting,Majesco Entertainment,0.06,0.01,0.0,0.01,38.0,18.0,4.1,14.0,Genki,M,0.08028774048153065
13010,World Poker Tour,GBA,2005.0,Misc,Take-Two Interactive,0.01,0.0,0.0,0.0,,,tbd,,Backbone Emeryville,E,0.010297968620415234
13012,Bio FREAKS,PS,1998.0,Action,GT Interactive,0.07,0.05,0.0,0.01,,,,,,,0.1302879701551003
13046,Pinkalicious,DS,2011.0,Misc,GameMill Entertainment,0.25,0.0,0.0,0.02,,,tbd,,"GameMill Publishing, 1st Playable Productions",E,0.27025310386371526
13048,Free Running,Wii,2009.0,Sports,Reef Entertainment,0.02,0.02,0.0,0.0,,,tbd,,Rebellion,T,0.04029724574540193
13053,Call of Duty: Black Ops 3,PS3,2015.0,Shooter,Activision,0.49,0.87,0.07,0.26,,,,,,,1.6901947432356934
13055,Rubik's World,Wii,2008.0,Puzzle,Game Factory,0.12,0.01,0.0,0.01,64.0,9.0,tbd,,Two Tribes,E,0.14027768793995302
13059,Superbike 2000,PS,1999.0,Racing,Electronic Arts,0.15,0.1,0.0,0.02,,,,,,,0.2702746208425928
13064,Fight Night Round 2,XB,2005.0,Fighting,Electronic Arts,0.42,0.16,0.0,0.02,88.0,48.0,8.8,27.0,EA Sports,T,0.6002322420512424
13070,Big Bass World Championship,PS,1997.0,Sports,Starfish,0.2,0.14,0.0,0.02,,,,,,,0.3602681488217774
13077,Full Spectrum Warrior,XB,2004.0,Strategy,THQ,0.54,0.16,0.0,0.03,84.0,67.0,8.7,27.0,Pandemic Studios,M,0.7302098096728925
13087,Unreal Anthology,PC,2006.0,Shooter,Midway Games,0.0,0.02,0.0,0.0,,,8.8,5.0,Various,M,0.020300596592594467
13090,Sunny Garcia Surfing,PS2,2001.0,Sports,Ubisoft,0.02,0.01,0.0,0.0,61.0,11.0,7.9,7.0,Krome Studios,E,0.030296769471110443
13092,Orcs & Elves,DS,2007.0,Role-Playing,Electronic Arts,0.05,0.0,0.0,0.0,,,,,,,0.05029126692603015
13094,NBA 2K2,GC,2002.0,Sports,Sega,0.09,0.02,0.0,0.0,90.0,13.0,8,4.0,Visual Concepts,E,0.11028551778022802
13095,NHL Hitz 20-03,PS2,2002.0,Sports,Midway Games,0.14,0.11,0.0,0.04,82.0,19.0,8.4,11.0,Midway,E,0.2902721179500911
13107,Etrian Odyssey II: Heroes of Lagaard,DS,2008.0,Role-Playing,Atlus,0.09,0.0,0.16,0.01,82.0,17.0,8.9,24.0,Atlus,E10+,0.2602737093869716
13111,Fatal Frame II: Crimson Butterfly Director's Cut,XB,2004.0,Action,Microsoft Game Studios,0.04,0.01,0.0,0.0,84.0,37.0,8.3,16.0,Tecmo,M,0.0502934186239179
13112,Turok,PC,2008.0,Action,Touchstone,0.0,0.01,0.0,0.0,65.0,16.0,6.5,55.0,Propaganda Games,M,0.010300120318302986
13114,Destruction Derby 2,PS,1996.0,Racing,Psygnosis,0.65,0.44,0.0,0.08,,,,,,,1.1701930792175212
13115,Bayonetta 2,WiiU,2014.0,Action,Nintendo,0.32,0.28,0.1,0.06,91.0,80.0,8.2,1217.0,PlatinumGames,M,0.7602400720544998
13121,DJ Hero 2,Wii,2010.0,Misc,Activision,0.48,0.09,0.0,0.04,88.0,20.0,7.5,17.0,FreeStyleGames,T,0.610214200999235
13123,Minecraft: Story Mode,PS4,2015.0,Adventure,Mojang,0.25,0.33,0.0,0.11,,,,,,,0.6902478752585817
13135,Nep League DS,DS,2007.0,Sports,Jaleco,0.0,0.0,0.18,0.0,,,,,,,0.1802900494258479
13149,4x4 EVO 2,XB,2001.0,Racing,Gathering of Developers,0.18,0.05,0.0,0.01,59.0,15.0,6.2,5.0,Terminal Reality,E,0.2402695404955413
13154,Cabela's Adventure Camp,Wii,2011.0,Misc,Activision,0.14,0.02,0.0,0.02,,,tbd,,Cauldron Ltd.,E,0.18027248607185725
13161,Motocross Mania 3,XB,2005.0,Racing,Take-Two Interactive,0.01,0.0,0.0,0.0,38.0,9.0,3.6,7.0,Deibus Studios,T,0.010297968620415234
13164,Kurupoto Cool Cool Stars,DS,2007.0,Action,Starfish,0.06,0.0,0.0,0.0,,,tbd,,Starfish SD,E,0.060289591502433876
13173,Marvel Super Hero Squad,DS,2009.0,Fighting,THQ,0.36,0.02,0.0,0.03,61.0,4.0,2.8,4.0,THQ,E10+,0.41023329945754455
13180,Muppet RaceMania,PS,1999.0,Racing,Sony Computer Entertainment,0.09,0.06,0.0,0.01,,,,,,,0.16028509558219922
13186,Area 51,XB,2005.0,Shooter,Midway Games,0.22,0.06,0.0,0.01,72.0,43.0,8.1,16.0,Midway Studios - Austin,M,0.2902633150754477
13189,Let's Play Ballerina,DS,2010.0,Sports,Deep Silver,0.13,0.0,0.0,0.01,,,tbd,,,,0.14027553624206526
13190,SSX,X360,2012.0,Sports,Electronic Arts,0.38,0.26,0.0,0.06,82.0,65.0,6.4,186.0,EA Canada,E,0.7002343973077634
13196,Brave: The Video Game,DS,2012.0,Action,Disney Interactive Studios,0.0,0.01,0.0,0.0,,,tbd,,Behaviour Interactive,E10+,0.010300120318302986
13206,Guitar Hero 5,PS3,2009.0,Misc,Activision,0.53,0.39,0.0,0.17,86.0,54.0,5.7,87.0,Neversoft Entertainment,T,1.0901898572724666
13208,Quantum Break,PC,2016.0,Action,Microsoft Game Studios,0.0,0.01,0.0,0.0,66.0,14.0,4.3,539.0,Remedy Entertainment,M,0.010300120318302986
13209,Cabela's Big Game Hunter: Ultimate Challenge,PS,2001.0,Sports,Activision Value,0.12,0.08,0.0,0.01,,,,,,,0.21028102185999337
13212,Hotel Giant 2,PC,2008.0,Strategy,JoWood Productions,0.0,0.03,0.0,0.0,58.0,7.0,2.5,19.0,Enlight Software,E,0.030301072866885947
13214,SSX On Tour,GC,2005.0,Sports,Electronic Arts,0.13,0.03,0.0,0.0,80.0,27.0,7.5,14.0,EA Canada,E,0.1602792923601344
13218,Resistance 2,PS3,2008.0,Shooter,Sony Computer Entertainment,1.15,0.84,0.1,0.38,87.0,79.0,6.1,1889.0,Insomniac Games,M,2.4700532098101013
13222,Wii Party U,WiiU,2013.0,Misc,Nintendo,0.3,0.56,0.84,0.05,65.0,38.0,6.8,135.0,Nd Cube,E,1.7502196413357092
13228,Jawbreaker,2600,1981.0,Action,Tigervision,0.42,0.03,0.0,0.0,,,,,,,0.4502307050758425
13236,Harukanaru Toki no Naka de 4,PS2,2008.0,Adventure,Tecmo Koei,0.0,0.0,0.07,0.0,,,,,,,0.07029591280361455
13247,Madden NFL 10,Wii,2009.0,Sports,Electronic Arts,0.62,0.04,0.0,0.06,77.0,23.0,7.2,24.0,EA Tiburon,E,0.7201837091070403
13253,Assassin's Creed: Rogue,PS3,2014.0,Action,Ubisoft,0.46,0.56,0.06,0.2,72.0,53.0,7.5,292.0,Ubisoft Sofia,M,1.2801995018089571
13261,Growlanser VI: Precarious World,PS2,2007.0,Role-Playing,Atlus,0.0,0.0,0.05,0.0,,,,,,,0.05029697887229939
13267,MotoGP 15,PS3,2015.0,Racing,Milestone S.r.l.,0.0,0.02,0.03,0.0,,,tbd,,Milestone S.r.l,E10+,0.0502989974895672
13269,Power Pro Kun Pocket 3,GBA,2001.0,Sports,Konami Digital Entertainment,0.0,0.0,0.27,0.01,,,,,,,0.2802829248215714
13273,D.C.I.F.: Da Capo Innocent Finale,PS2,2009.0,Adventure,Sweets,0.0,0.0,0.03,0.0,,,,,,,0.030298044940984235
13288,The Cursed Crusade,PC,2011.0,Action,DTP Entertainment,0.0,0.03,0.0,0.01,55.0,7.0,6,33.0,Kylotonn,M,0.040298745571691226
13289,Green Day: Rock Band,X360,2010.0,Misc,MTV Games,0.24,0.13,0.0,0.04,75.0,54.0,6.6,32.0,"Harmonix Music Systems, Demiurge Studios",T,0.4102563162627114
13291,SNK Arcade Classics Vol. 1,PS2,2008.0,Misc,Ignition Entertainment,0.09,0.07,0.0,0.02,69.0,16.0,tbd,,SNK Playmore,T,0.18028324456129602
13295,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",XB,2005.0,Action,Disney Interactive Studios,0.15,0.04,0.0,0.01,72.0,31.0,6,6.0,Traveller's Tales,T,0.20027409049203862
13301,Battlefield 3,X360,2011.0,Shooter,Electronic Arts,4.46,2.11,0.06,0.69,84.0,57.0,7.4,2142.0,EA DICE,M,7.319489117421087
13321,Furu Furu Park,Wii,2007.0,Misc,Taito,0.05,0.0,0.0,0.0,43.0,16.0,4.8,5.0,"Taito Corporation, 505 Games",E10+,0.05029126692603015
13325,Jikkyou Powerful Pro Yakyuu Portable 4,PSP,2009.0,Sports,Konami Digital Entertainment,0.0,0.0,0.27,0.0,,,,,,,0.27028525211676613
13333,Donkey Kong Country 2,GBA,2004.0,Platform,Nintendo,0.79,0.27,0.12,0.04,80.0,22.0,9.1,37.0,Rare Ltd.,E,1.220164439392888
13336,Texas Hold 'Em Poker DS,DS,2005.0,Misc,Majesco Entertainment,0.03,0.0,0.0,0.0,,,tbd,,Skyworks Technologies,E,0.03029461777322269
13345,Arc Rise Fantasia,Wii,2009.0,Role-Playing,Marvelous Interactive,0.12,0.0,0.06,0.01,64.0,26.0,7.8,43.0,"Image Epoch, Imageepoch",T,0.19027401345960698
13353,Rugrats: Royal Ransom,GC,2002.0,Platform,THQ,0.13,0.03,0.0,0.0,,,6.7,6.0,Avalanche Software,E,0.1602792923601344
13355,Vin Diesel: Wheelman,X360,2009.0,Racing,Ubisoft,0.24,0.17,0.0,0.05,,,,,,,0.4602558940646826
13356,Dragon Ball Z for Kinect,X360,2012.0,Fighting,Namco Bandai Games,0.01,0.0,0.0,0.0,49.0,32.0,2.1,39.0,Spike,T,0.010297968620415234
13359,Eigo de Tabisuru: Little Charo,DS,2011.0,Misc,Nintendo,0.0,0.0,0.06,0.0,,,,,,,0.060296445837956965
13364,Chicken Hunter,DS,2007.0,Shooter,Phoenix Games,0.02,0.0,0.0,0.0,39.0,5.0,tbd,,Phenomedia,E10+,0.020296293196818964
13367,Mini Ninjas,DS,2009.0,Action,Eidos Interactive,0.16,0.15,0.0,0.04,61.0,10.0,5.8,4.0,Magic Pockets,E10+,0.3502706722000645
13370,Legends of WrestleMania,PS3,2009.0,Fighting,THQ,0.3,0.16,0.0,0.07,70.0,43.0,6.5,19.0,Yuke's,T,0.530240710658424
13371,Soul Nomad & the World Eaters,PS2,2007.0,Role-Playing,Tecmo Koei,0.14,0.11,0.0,0.04,,,,,,,0.2902721179500911
13374,Etrian Odyssey Untold: The Millennium Girl,3DS,2013.0,Role-Playing,Atlus,0.1,0.01,0.14,0.01,80.0,41.0,8.2,89.0,Atlus,T,0.2602735763063517
13376,Resident Evil 4,PS2,2005.0,Action,Capcom,2.08,0.83,0.46,0.25,96.0,38.0,8.9,1013.0,Capcom,M,3.6199079847425604
13378,Miracle Girls Festival,PSV,2015.0,Misc,Sega,0.0,0.0,0.06,0.0,,,,,,,0.060296445837956965
13381,Sonic the Hedgehog,GEN,1991.0,Platform,Sega,3.03,0.91,0.26,0.13,,,,,,,4.3297912179244324
13387,Resident Evil,PS,1996.0,Action,Virgin Interactive,2.05,1.16,1.11,0.73,91.0,8.0,9,266.0,Capcom,M,5.0497823706633636
13389,Resident Evil Director's Cut,PS3,2006.0,Action,Capcom,0.0,0.0,0.05,0.0,,,,,,,0.05029697887229939
13394,Rayman Origins,PC,2012.0,Platform,Ubisoft,0.0,0.06,0.0,0.01,86.0,11.0,8.4,337.0,UBlart Montpellier,E10+,0.07030017439456566
13396,Oddworld: Abe's Exoddus,PS,1998.0,Platform,GT Interactive,0.55,0.38,0.0,0.06,88.0,13.0,9.1,69.0,Oddworld Inhabitants,T,0.9902116303981245
13397,Major League Baseball 2K9,Wii,2009.0,Sports,Take-Two Interactive,0.24,0.0,0.0,0.02,61.0,5.0,4.5,10.0,2K Sports,E,0.26025477928731156
13401,SpongeBob SquigglePants 3D,3DS,2011.0,Misc,THQ,0.13,0.05,0.0,0.02,64.0,8.0,6,8.0,WayForward,E,0.20027559031832795
13408,NFL 2K3,PS2,2002.0,Sports,Atari,1.06,0.08,0.0,0.18,93.0,20.0,7.4,25.0,Visual Concepts,E,1.3200839680236336
13412,Jr. Pac-Man,2600,1983.0,Puzzle,Atari,0.72,0.05,0.0,0.01,,,,,,,0.7801790676213427
13417,Road Rash: Jailbreak,PS,1999.0,Racing,Electronic Arts,0.22,0.15,0.0,0.03,,,,,,,0.4002629469536816
13418,Paper Mario,N64,2000.0,Role-Playing,Nintendo,0.58,0.18,0.59,0.02,,,,,,,1.370174938796082
13422,Ty the Tasmanian Tiger 3: Night of the Quinkan,PS2,2005.0,Action,Activision,0.09,0.07,0.0,0.02,68.0,13.0,8.1,15.0,Krome Studios,E10+,0.18028324456129602
13423,"Simple 2500 Series Portable!! Vol. 12: The Hohei 2: Senyuu yo, Sakini Ike",PSP,2009.0,Action,D3Publisher,0.0,0.0,0.02,0.0,,,,,,,0.02029857797532666
13424,Petz Sports,Wii,2008.0,Simulation,Ubisoft,0.42,0.01,0.0,0.04,,,,,,,0.47022044334648067
13433,Disney Universe,Wii,2011.0,Action,Disney Interactive Studios,0.64,0.28,0.0,0.1,61.0,11.0,6,5.0,Eurocom Entertainment Software,E10+,1.0201824796620644
13437,Bionicle,GC,2003.0,Action,Electronic Arts,0.16,0.04,0.0,0.01,47.0,5.0,4.2,5.0,Argonaut Games,E,0.21027241506844238
13453,Ms. Pac-Man Maze Madness,GBA,2004.0,Puzzle,Zoo Digital Publishing,0.4,0.15,0.0,0.01,,,tbd,,Full-Fat,E,0.5602374439193382
13461,Freaky Flyers,PS2,2003.0,Racing,Midway Games,0.05,0.04,0.0,0.01,66.0,20.0,tbd,,Midway Studios - San Diego,T,0.10029084472800136
13462,Thunder Force V: Perfect System,PS,1998.0,Shooter,TechnoSoft,0.03,0.02,0.0,0.0,,,,,,,0.05029557032180565
13464,Street Fighter IV,PC,,Fighting,Capcom,0.07,0.05,0.0,0.02,91.0,23.0,8,352.0,Capcom,T,0.14028564285990558
13467,Gun,GC,2005.0,Shooter,Activision,0.14,0.04,0.0,0.0,77.0,27.0,8.6,8.0,Neversoft Entertainment,M,0.18027809321082963
13468,Thrillville: Off the Rails,PSP,2007.0,Strategy,LucasArts,0.09,0.0,0.0,0.01,72.0,7.0,0.6,24.0,Frontier Developments,E10+,0.10028223793645034
13471,JoJo no Kimy? na B?ken Fantomu Buraddo,PS2,2006.0,Action,Namco Bandai Games,0.0,0.0,0.05,0.0,,,,,,,0.05029697887229939
13474,Vitamin Y,DS,2008.0,Adventure,D3Publisher,0.0,0.0,0.01,0.0,,,,,,,0.010299111009669083
13475,Last Escort: Club Katze,PS2,2010.0,Adventure,D3Publisher,0.0,0.0,0.01,0.0,,,,,,,0.010299111009669083
13483,Sid Meier's Civilization: Beyond Earth,PC,2014.0,Strategy,Take-Two Interactive,0.11,0.22,0.0,0.03,81.0,78.0,5.5,1027.0,Firaxis Games,E10+,0.360284710533281
13486,Higurashi no Naku Koro ni Iki,PSV,2015.0,Action,Kaga Create,0.0,0.0,0.03,0.0,,,,,,,0.030298044940984235
13492,SRS: Street Racing Syndicate,PS2,2004.0,Racing,Namco Bandai Games,0.26,0.21,0.0,0.07,,,,,,,0.5402497937242665
13502,New Super Luigi U,WiiU,2013.0,Platform,Nintendo,1.25,0.62,0.18,0.18,77.0,59.0,7.9,288.0,Nintendo,E,2.2300682591688807
13504,Super Mario World,GBA,2001.0,Platform,Nintendo,3.21,1.11,0.95,0.2,,,,,,,5.469717515349538
13509,SingStar,PS2,2004.0,Misc,Sony Computer Entertainment,0.0,1.37,0.0,0.49,,,,,,,1.8602508561574034
13514,Custom Robo Arena,DS,2006.0,Fighting,Nintendo,0.01,0.02,0.12,0.0,74.0,22.0,8.3,27.0,Noise Inc.,E10+,0.15029252475688915
13519,Jampack Summer 2001,PS2,2001.0,Misc,Sony Computer Entertainment,0.36,0.28,0.0,0.1,,,,,,,0.74022939152276
13523,MLB 07: The Show,PS2,2007.0,Sports,Sony Computer Entertainment,0.77,0.03,0.0,0.13,83.0,25.0,8.6,19.0,SCEA,E,0.9301418104124417
13524,The Walking Dead: Season One,X360,2012.0,Adventure,Avanquest Software,0.55,0.13,0.0,0.05,,,,,,,0.7302020508360323
13528,Skylanders: Trap Team,X360,2014.0,Action,Activision,0.54,0.27,0.0,0.08,,,tbd,,Toys for Bob,E10+,0.8902034122141251
13536,Surf's Up,Wii,2007.0,Sports,Ubisoft,0.15,0.0,0.0,0.01,64.0,9.0,tbd,,Ubisoft Montreal,E10+,0.1602721853948727
13567,Imagine: Party Babyz,Wii,2008.0,Simulation,Ubisoft,0.33,0.02,0.0,0.03,,,6.1,18.0,Ubisoft,E,0.3802383257283334
13573,Mortal Kombat: Deadly Alliance,XB,2002.0,Fighting,Midway Games,0.77,0.15,0.0,0.04,81.0,27.0,8.4,24.0,Midway,M,0.9601684713606919
13575,NHL 10,PS3,2009.0,Sports,Electronic Arts,0.38,0.12,0.0,0.07,88.0,35.0,7.9,40.0,EA Canada,E10+,0.570225402172488
13576,Romance of the Three Kingdoms II,SNES,1991.0,Strategy,Tecmo Koei,0.0,0.0,0.25,0.0,,,,,,,0.25028631818545094
13577,Power Pro Kun Pocket 9,DS,2006.0,Sports,Konami Digital Entertainment,0.0,0.0,0.15,0.0,,,,,,,0.15029164852887517
13579,Tao Adventure: Curse Demon,DS,2005.0,Role-Playing,Konami Digital Entertainment,0.03,0.0,0.0,0.0,,,,,,,0.03029461777322269
13581,Sengoku Efuda Yuugi: Hototogisu Ran,PSP,2008.0,Misc,Irem Software Engineering,0.0,0.0,0.02,0.0,,,,,,,0.02029857797532666
13584,Dragon Ball Z Super Gokuden: Kakusei-Hen,SNES,1995.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.11,0.0,,,,,,,0.11029378066624486
13586,DX Game of Life,PS,1996.0,Misc,Takara,0.0,0.0,0.27,0.02,,,,,,,0.2902805975263767
13587,Mafia,XB,2004.0,Action,Take-Two Interactive,0.17,0.05,0.0,0.01,66.0,33.0,7.7,22.0,Illusion Softworks,M,0.2302712159191376
13592,Wii Sports,Wii,2006.0,Sports,Nintendo,41.36,28.96,3.77,8.45,76.0,51.0,8,322.0,Nintendo,E,82.53258186401133
13597,Bubble Bobble Revolution,DS,2005.0,Puzzle,Atari,0.04,0.0,0.0,0.0,38.0,19.0,6.2,6.0,Taito Corporation,E,0.04029294234962642
13603,Crime Lab: Body of Evidence,DS,2010.0,Adventure,City Interactive,0.05,0.01,0.0,0.0,53.0,13.0,tbd,,City Interactive,T,0.06029174320032163
13604,International Superstar Soccer 64 (weekly JP sales),N64,1997.0,Sports,Konami Digital Entertainment,0.0,0.0,0.05,0.05,,,,,,,0.1002853423963258
13612,Rugrats: Royal Ransom,PS2,2002.0,Platform,THQ,0.17,0.13,0.0,0.04,,,tbd,,Avalanche Software,E,0.3402680442278853
13622,Pokemon Channel,GC,2003.0,Adventure,Nintendo,0.24,0.06,0.07,0.01,55.0,21.0,6,22.0,Ambrella,E,0.3802562329878582
13625,NHL Open Ice,PS,1996.0,Sports,Midway Games,0.04,0.03,0.0,0.0,,,,,,,0.07029437117250087
13627,Lunar 2: Eternal Blue Complete,PS,1999.0,Role-Playing,Kadokawa Shoten,0.19,0.13,0.0,0.02,86.0,12.0,8.9,37.0,Game Arts,T,0.3402693479710822
13637,Injustice: Gods Among Us,PSV,2013.0,Fighting,Warner Bros. Interactive Entertainment,0.09,0.0,0.0,0.03,,,,,,,0.1202775833460609
13650,Hitman: Absolution,PC,2012.0,Action,Square Enix,0.03,0.17,0.0,0.04,79.0,26.0,7,1327.0,"Io Interactive, Nixxes Software",M,0.240293405255399
13651,Heroes of Might and Magic V,PC,2006.0,Strategy,Ubisoft,0.0,0.03,0.0,0.01,77.0,41.0,7.9,349.0,Nival Interactive,T,0.040298745571691226
13656,Rayman Legends,WiiU,2013.0,Platform,Ubisoft,0.25,0.33,0.03,0.05,92.0,35.0,8.7,465.0,Ubisoft Montpellier,E10+,0.6602602399267228
13657,Azure Striker Gunvolt,3DS,2016.0,Action,Yacht Club Games,0.01,0.0,0.0,0.0,77.0,20.0,8.4,62.0,Inti Creates,E10+,0.010297968620415234
13660,Tekken 3,PS,1998.0,Fighting,Sony Computer Entertainment,3.27,2.22,1.4,0.29,96.0,15.0,9.1,367.0,Namco,T,7.179715397052153
13662,NFL Fever 2003,XB,2002.0,Sports,Microsoft Game Studios,0.46,0.13,0.0,0.02,72.0,25.0,8.6,12.0,Microsoft Game Studios,E,0.6102241115339829
13666,Mortal Kombat: Deception,GC,2005.0,Fighting,Midway Games,0.09,0.02,0.0,0.0,77.0,14.0,8.9,15.0,Midway,M,0.11028551778022802
13667,Little Busters! Converted Edition,PS2,2009.0,Adventure,Prototype,0.0,0.0,0.05,0.0,,,,,,,0.05029697887229939
13669,Dynasty Warriors: Gundam 3,X360,2010.0,Action,Tecmo Koei,0.11,0.03,0.02,0.01,65.0,27.0,7.8,20.0,Koei Tecmo Games,T,0.1702792498434474
13675,NBA Ballers,XB,2004.0,Sports,Midway Games,0.37,0.11,0.0,0.02,82.0,35.0,8.1,8.0,Midway,E,0.5002382377977663
13676,Resident Evil 4 HD,PS4,2016.0,Shooter,Capcom,0.04,0.0,0.0,0.01,,,,,,,0.050290615054431706
13683,Hellboy: The Science of Evil,PSP,2008.0,Action,Konami Digital Entertainment,0.04,0.0,0.0,0.0,42.0,14.0,7.1,13.0,Krome Studios,T,0.04029294234962642
13693,Pokemon Snap,N64,1999.0,Simulation,Nintendo,2.23,0.68,0.66,0.06,,,,,,,3.6299092671960955
13698,Half-Life 2,XB,2005.0,Shooter,Electronic Arts,0.37,0.21,0.0,0.03,90.0,35.0,8.6,115.0,Valve Software,M,0.6102406732454864
13701,Gegege no Kitarou: Youkai Daigekisen,DS,2008.0,Action,Namco Bandai Games,0.0,0.0,0.06,0.0,,,,,,,0.060296445837956965
13707,Cartoon Network: Punch Time Explosion XL,Wii,2011.0,Fighting,Crave Entertainment,0.07,0.01,0.0,0.01,,,,,,,0.09028606505793438
13711,Centipede / Breakout / Warlords,GBA,2005.0,Misc,Zoo Digital Publishing,0.05,0.02,0.0,0.0,,,tbd,,Epicenter Interactive,E,0.07029221947461312
13729,The Daring Game for Girls,DS,,Adventure,Unknown,0.11,0.0,0.0,0.01,,,tbd,,WXP,E,0.12027888708925781
13732,ESPN: Sports Connection,WiiU,2012.0,Sports,Ubisoft,0.2,0.12,0.0,0.03,31.0,13.0,2.7,18.0,Ubisoft,E,0.3502648689779997
13743,Top Gear RPM Tuning,XB,2005.0,Racing,Wanadoo,0.01,0.0,0.0,0.0,45.0,10.0,7.5,4.0,Babylon Software,T,0.010297968620415234
13757,Dynasty Warriors 8: Xtreme Legends,PS3,2013.0,Action,Tecmo Koei,0.02,0.02,0.11,0.01,68.0,4.0,6.8,9.0,Omega Force,T,0.16028905507244057
13758,Petz Hamsterz Superstarz,DS,2009.0,Simulation,Ubisoft,0.09,0.0,0.0,0.01,,,tbd,,Ubisoft Nagoya,E,0.10028223793645034
13760,Battlestations: Midway,PC,2007.0,Strategy,Eidos Interactive,0.0,0.01,0.0,0.0,76.0,20.0,7.3,46.0,Eidos Interactive,T,0.010300120318302986
13768,Star Trek: Legacy,PC,2006.0,Simulation,Ubisoft,0.0,0.01,0.0,0.0,56.0,25.0,4,35.0,Mad Doc Software,E10+,0.010300120318302986
13769,Speed Zone,Wii,2009.0,Racing,Bethesda Softworks,0.01,0.05,0.0,0.01,37.0,14.0,3.8,11.0,Awesome Play Ltd.,E,0.07029802269667793
13775,ESPN International Track & Field,PS2,2000.0,Sports,Konami Digital Entertainment,0.09,0.07,0.0,0.02,,,,,,,0.18028324456129602
13787,The Talos Principle,PS4,2015.0,Puzzle,Devolver Digital,0.0,0.02,0.0,0.0,88.0,31.0,8.4,124.0,Croteam,E10+,0.020300596592594467
13790,Tiger Woods PGA Tour 2004,PS2,2003.0,Sports,Electronic Arts,1.18,0.34,0.0,0.1,89.0,23.0,8.8,40.0,EA Sports,E,1.6200948644336146
13795,Fairy Tail: Zelef Kakusei,PSP,2012.0,Action,Unknown,0.0,0.0,0.07,0.0,,,,,,,0.07029591280361455
13797,The Fairly Odd Parents: Shadow Showdown,GBA,2004.0,Platform,THQ,0.25,0.09,0.0,0.01,,,,,,,0.35025971762753333
13801,NCAA Football 14,PS3,2013.0,Sports,Electronic Arts,0.75,0.0,0.0,0.09,77.0,9.0,6.2,40.0,EA Tiburon,E,0.8401530416175387
13810,Raze's Hell,XB,2005.0,Shooter,Majesco Entertainment,0.04,0.01,0.0,0.0,71.0,37.0,8.1,8.0,Artech Studios,M,0.0502934186239179
13811,Jikkyou Powerful Major League 2009,Wii,2009.0,Sports,Konami Digital Entertainment,0.0,0.0,0.04,0.0,,,,,,,0.04029751190664182
13814,Midtown Madness 3,XB,2003.0,Racing,Microsoft Game Studios,0.23,0.07,0.0,0.01,76.0,41.0,8.3,30.0,Digital Illusions,E,0.31026211592614295
13824,Streak: Hoverboard Racing,PS,1998.0,Racing,GT Interactive,0.09,0.06,0.0,0.01,,,,,,,0.16028509558219922
13843,Minna no Ennichi,3DS,2012.0,Action,Namco Bandai Games,0.0,0.0,0.05,0.0,,,,,,,0.05029697887229939
13845,Disney's Donald Duck: Goin' Quackers,GC,2002.0,Platform,Ubisoft,0.03,0.01,0.0,0.0,61.0,7.0,3,4.0,Ubisoft Montreal,E,0.04029509404751417
13846,Far Cry 3,X360,2012.0,Shooter,Ubisoft,1.38,1.32,0.02,0.28,91.0,39.0,8.6,1247.0,Ubisoft Montreal,M,3.0000650734600645
13853,Taito Legends 2,PS2,2006.0,Misc,Empire Interactive,0.01,0.01,0.0,0.0,67.0,11.0,tbd,,Empire Oxford,T,0.020298444894706717
